"word","sentiment"
"separatista","disgust"
"separatista","fear"
"separatista","negative"
"sepsis","anger"
"sepsis","fear"
"sepsis","negative"
"sepsis","sadness"
"séptico","disgust"
"séptico","positive"
"séptico","trust"
"sequela","anticipation"
"sequela","fear"
"sequela","joy"
"sequela","positive"
"sequela","surprise"
"sequestro","anticipation"
"sequestro","joy"
"sequestro","positive"
"sequestro","surprise"
"sereno","anticipation"
"sereno","joy"
"sereno","positive"
"serenidade","fear"
"serenidade","negative"
"serenidade","sadness"
"serial","positive"
"serial","trust"
"Series","anger"
"Series","negative"
"gravidade","anger"
"gravidade","disgust"
"gravidade","fear"
"gravidade","negative"
"sermão","anger"
"sermão","negative"
"serpente","fear"
"sérum","anger"
"sérum","fear"
"sérum","negative"
"servo","negative"
"servo","surprise"
"servir","anticipation"
"servir","joy"
"servir","positive"
"servir","surprise"
"servir","trust"
"servil","anger"
"servil","negative"
"servidão","anger"
"tiling","positive"
"revés","anticipation"
"settlor","positive"
"sever","fear"
"sever","negative"
"sever","sadness"
"separação","anticipation"
"separação","fear"
"separação","negative"
"esgoto","joy"
"esgoto","positive"
"esgoto","negative"
"tirade","anger"
"tirade","disgust"
"tirade","negative"
"sistema de esgoto","negative"
"sexo","negative"
"gasto","negative"
"shack","negative"
"manilha","positive"
"manilha","trust"
"obscuro","disgust"
"obscuro","negative"
"toast","joy"
"toast","positive"
"tremendo","negative"
"toilet","disgust"
"toilet","negative"
"instável","negative"
"farsa, falso","positive"
"shambles","anger"
"shambles","negative"
"shambles","sadness"
"toleration","positive"
"vergonha","sadness"
"vergonhoso","anticipation"
"toothache","fear"
"toothache","negative"
"desavergonhado","anticipation"
"desavergonhado","positive"
"desavergonhado","trust"
"Xangai","surprise"
"haste","anger"
"haste","fear"
"haste","negative"
"haste","sadness"
"forma","negative"
"bem feito","fear"
"compartilhar","anger"
"compartilhar","negative"
"Tubarão","fear"
"aguçar","negative"
"quebrar","negative"
"quebrado","anger"
"quebrado","disgust"
"quebrado","negative"
"torture","anger"
"torture","anticipation"
"torture","disgust"
"torture","fear"
"torture","negative"
"torture","sadness"
"galpão","negative"
"Concha","anger"
"Concha","negative"
"Concha","sadness"
"abrigo","negative"
"abrigo","sadness"
"arquivado","anger"
"arquivado","fear"
"arquivado","positive"
"arquivado","trust"
"pastor","positive"
"towering","anticipation"
"towering","fear"
"towering","positive"
"xerife","disgust"
"xerife","negative"
"brilho","fear"
"brilho","negative"
"track","anticipation"
"brilhando","fear"
"trade","trust"
"navio","positive"
"naufrágio","fear"
"naufrágio","negative"
"naufrágio","sadness"
"merda","negative"
"arrepio","trust"
"choque","anger"
"choque","disgust"
"choque","fear"
"choque","negative"
"choque","sadness"
"tramp","disgust"
"tramp","fear"
"tramp","negative"
"tramp","sadness"
"chocante","negative"
"tranquil","joy"
"tranquil","positive"
"de má qualidade","joy"
"de má qualidade","positive"
"de má qualidade","trust"
"tiro","trust"
"atirador","anticipation"
"atirador","joy"
"atirador","positive"
"atirador","surprise"
"atirador","trust"
"tiroteio","positive"
"lojista","trust"
"furto em lojas","negative"
"compras","anticipation"
"escassez","trust"
"trappings","negative"
"falta","negative"
"trash","disgust"
"trash","negative"
"trash","sadness"
"Em breve","disgust"
"Em breve","negative"
"tiro","anger"
"tiro","fear"
"tiro","negative"
"tiro","sadness"
"travail","negative"
"ombro","positive"
"gritar","disgust"
"gritar","fear"
"gritar","negative"
"gritar","sadness"
"empurrão","anger"
"empurrão","disgust"
"empurrão","fear"
"empurrão","negative"
"treachery","anger"
"treachery","fear"
"treachery","negative"
"treachery","sadness"
"treachery","surprise"
"exposição","anticipation"
"vistoso","anger"
"vistoso","disgust"
"vistoso","fear"
"vistoso","negative"
"vistoso","surprise"
"estilhaços","anticipation"
"estilhaços","joy"
"estilhaços","positive"
"estilhaços","trust"
"astuto","trust"
"treat","anger"
"treat","anticipation"
"treat","disgust"
"treat","fear"
"treat","joy"
"treat","negative"
"treat","positive"
"treat","sadness"
"treat","surprise"
"treat","trust"
"grito","anger"
"grito","anticipation"
"grito","disgust"
"grito","joy"
"grito","positive"
"grito","surprise"
"grito","trust"
"trembling","fear"
"trembling","negative"
"estridente","positive"
"tremor","anger"
"tremor","anticipation"
"tremor","fear"
"tremor","negative"
"tremor","sadness"
"encolher","positive"
"trendy","positive"
"mortalha","anticipation"
"mortalha","fear"
"mortalha","negative"
"mortalha","surprise"
"encolhido","anger"
"encolhido","negative"
"estremecer","trust"
"shun","fear"
"shun","negative"
"shun","sadness"
"sib","anticipation"
"sib","disgust"
"sib","fear"
"sib","negative"
"sib","trust"
"doente","trust"
"tributary","anticipation"
"tributary","positive"
"doentio","positive"
"doentio","negative"
"doentio","surprise"
"trickery","anger"
"trickery","disgust"
"trickery","fear"
"trickery","negative"
"trickery","sadness"
"trickery","surprise"
"doença","negative"
"trig","positive"
"assinatura","surprise"
"significar","anger"
"significar","negative"
"significar","sadness"
"seda","anticipation"
"seda","joy"
"seda","positive"
"boba","anticipation"
"boba","joy"
"boba","positive"
"boba","trust"
"ferver","anger"
"ferver","fear"
"ferver","negative"
"trophy","anticipation"
"trophy","joy"
"trophy","positive"
"trophy","surprise"
"trophy","trust"
"fervendo","anger"
"fervendo","fear"
"fervendo","negative"
"simplificar","joy"
"simplificar","positive"
"simplificar","trust"
"pecado","trust"
"sincero","joy"
"sincero","positive"
"sincero","trust"
"trump","surprise"
"sinceridade","negative"
"pecaminoso","trust"
"cantar","trust"
"sozinho","trust"
"singularmente","positive"
"sinistro","positive"
"sinistro","trust"
"truthful","trust"
"pecador","positive"
"pecador","trust"
"pecando","negative"
"Senhor","fear"
"Senhor","negative"
"sirene","fear"
"sirene","negative"
"sirene","sadness"
"maricas","anger"
"maricas","fear"
"maricas","negative"
"maricas","surprise"
"irmandade","anger"
"irmandade","fear"
"irmandade","negative"
"chiar","anger"
"chiar","fear"
"chiar","negative"
"cético","fear"
"cético","negative"
"turmoil","anger"
"turmoil","fear"
"turmoil","negative"
"turmoil","sadness"
"esboçado","anger"
"inclinado","positive"
"inclinado","trust"
"tutor","positive"
"derrapagem","positive"
"especializado","anticipation"
"especializado","joy"
"especializado","positive"
"hábil","negative"
"pular","fear"
"pular","negative"
"escaramuça","anger"
"escaramuça","disgust"
"escaramuça","fear"
"escaramuça","negative"
"céu","fear"
"céu","negative"
"céu","sadness"
"folga","anger"
"folga","disgust"
"folga","fear"
"folga","negative"
"folga","sadness"
"escória","disgust"
"escória","fear"
"escória","negative"
"escória","sadness"
"slam","disgust"
"slam","negative"
"calúnia","anger"
"calúnia","disgust"
"calúnia","fear"
"calúnia","negative"
"calúnia","sadness"
"calunioso","negative"
"tapa","anticipation"
"tapa","sadness"
"golpear","anticipation"
"golpear","positive"
"ardósia","anger"
"ardósia","fear"
"ardósia","negative"
"abate","positive"
"abate","trust"
"unable","negative"
"unable","sadness"
"matadouro","negative"
"matadouro","sadness"
"abate","anticipation"
"abate","disgust"
"abate","negative"
"abate","sadness"
"abate","trust"
"unacknowledged","sadness"
"escravo","positive"
"escravidão","positive"
"unanticipated","surprise"
"Arrasar","negative"
"assassino","positive"
"unattached","negative"
"lustroso","anger"
"lustroso","negative"
"lustroso","sadness"
"sleet","disgust"
"sleet","negative"
"sleet","sadness"
"delgado","negative"
"magro","negative"
"slime","negative"
"unbearable","disgust"
"unbearable","negative"
"unbearable","sadness"
"viscoso","anticipation"
"viscoso","joy"
"viscoso","negative"
"viscoso","positive"
"viscoso","sadness"
"viscoso","surprise"
"slink","negative"
"escorregar","negative"
"slop","positive"
"desleixado","negative"
"preguiça","positive"
"desleixo","anger"
"desleixo","anticipation"
"desleixo","fear"
"desleixo","negative"
"desleixo","positive"
"desleixo","surprise"
"slough","positive"
"slough","trust"
"lentidão","fear"
"lentidão","negative"
"lentidão","surprise"
"lodo","anger"
"lodo","disgust"
"lodo","negative"
"lodo","sadness"
"lesma","anger"
"lesma","disgust"
"lesma","fear"
"lesma","negative"
"lesma","surprise"
"lerdo","negative"
"favela","disgust"
"favela","negative"
"queda","negative"
"unconscionable","disgust"
"unconscionable","negative"
"slur","negative"
"lama","negative"
"unconstrained","joy"
"unconstrained","positive"
"vagabunda","anger"
"vagabunda","anticipation"
"vagabunda","negative"
"vagabunda","surprise"
"astuto","negative"
"uncover","surprise"
"beijoca","anticipation"
"beijoca","fear"
"beijoca","negative"
"pequeno","surprise"
"esmagar","positive"
"esmagado","negative"
"underpaid","anger"
"underpaid","negative"
"underpaid","sadness"
"smattering","negative"
"cheiro","positive"
"cheiro","trust"
"cheirando","sadness"
"sorriso","anticipation"
"underwrite","positive"
"underwrite","trust"
"sorridente","anger"
"sorridente","disgust"
"sorridente","fear"
"sorridente","negative"
"sorridente","sadness"
"sorriso","negative"
"sorriso","sadness"
"undisclosed","anticipation"
"desbaratar","surprise"
"ferreiro","positive"
"ferido","negative"
"undoubted","anticipation"
"undoubted","disgust"
"fumante","anticipation"
"fumante","joy"
"fumante","positive"
"fumante","sadness"
"fumante","trust"
"Suavidade","anticipation"
"Suavidade","negative"
"Suavidade","sadness"
"sufocar","disgust"
"sufocar","fear"
"sufocar","negative"
"uneducated","negative"
"uneducated","sadness"
"mancha","fear"
"mancha","negative"
"mancha","sadness"
"presunçoso","anger"
"presunçoso","disgust"
"presunçoso","fear"
"presunçoso","negative"
"presunçoso","sadness"
"unequivocal","trust"
"contrabandear","positive"
"contrabandista","negative"
"contrabando","anticipation"
"contrabando","fear"
"contrabando","joy"
"contrabando","negative"
"contrabando","positive"
"contrabando","surprise"
"unexpectedly","surprise"
"obscenidade","anticipation"
"obscenidade","negative"
"obscenidade","sadness"
"unfair","anger"
"unfair","disgust"
"unfair","negative"
"unfair","sadness"
"senão","anger"
"senão","negative"
"senão","sadness"
"senões","disgust"
"senões","negative"
"serpente","disgust"
"serpente","negative"
"serpente","sadness"
"unfinished","negative"
"laço","anticipation"
"laço","positive"
"rosnar","surprise"
"unforgiving","anger"
"unforgiving","negative"
"unforgiving","sadness"
"rosnando","negative"
"rosnando","sadness"
"unfriendly","anger"
"unfriendly","disgust"
"unfriendly","fear"
"unfriendly","negative"
"unfriendly","sadness"
"esgueirar-se","anger"
"esgueirar-se","anticipation"
"esgueirar-se","negative"
"esgueirar-se","sadness"
"esgueirar-se","surprise"
"sneaking","negative"
"desdém","negative"
"desdém","sadness"
"ungrateful","anger"
"ungrateful","disgust"
"ungrateful","negative"
"espirrar","surprise"
"snicker","negative"
"snicker","sadness"
"snide","anger"
"snide","disgust"
"snide","negative"
"snide","sadness"
"esnobe","disgust"
"esnobe","fear"
"esnobe","negative"
"esnobe","sadness"
"bufo","fear"
"bufo","negative"
"absorver","anticipation"
"absorver","joy"
"absorver","positive"
"absorver","trust"
"soluço","positive"
"sobriedade","negative"
"sobriedade","positive"
"sobriedade","surprise"
"sociável","negative"
"sociável","sadness"
"socialismo","negative"
"socialista","negative"
"solo","positive"
"suja","negative"
"consolo","negative"
"soldado","negative"
"soldado","sadness"
"sólido","negative"
"solidariedade","surprise"
"solidez","surprise"
"solução","negative"
"solução","surprise"
"solvência","negative"
"solvência","sadness"
"somático","negative"
"somático","sadness"
"sombrio","sadness"
"unique","positive"
"unique","surprise"
"sonar","positive"
"unitary","positive"
"sonata","positive"
"sonata","trust"
"soneto","positive"
"soneto","trust"
"sonoro","anticipation"
"sonoro","positive"
"fuligem","anger"
"fuligem","negative"
"acalmar","anger"
"acalmar","disgust"
"acalmar","fear"
"acalmar","negative"
"calmante","negative"
"feitiçaria","anger"
"feitiçaria","disgust"
"feitiçaria","fear"
"feitiçaria","negative"
"feitiçaria","sadness"
"sórdido","anticipation"
"sórdido","fear"
"sórdido","negative"
"dorido","anger"
"dorido","disgust"
"dorido","fear"
"dorido","negative"
"dorido","sadness"
"dolorosamente","negative"
"unlimited","positive"
"dor","anger"
"dor","disgust"
"dor","fear"
"dor","negative"
"dor","sadness"
"unmanageable","disgust"
"unmanageable","negative"
"tristeza","disgust"
"tristeza","fear"
"tristeza","negative"
"unofficial","negative"
"triste","anger"
"triste","negative"
"triste","sadness"
"unpleasant","disgust"
"unpleasant","negative"
"unpleasant","sadness"
"classificador","disgust"
"classificador","negative"
"classificador","sadness"
"sortie","surprise"
"Desumano","negative"
"Desumano","surprise"
"alma gêmea","negative"
"solidez","positive"
"unproductive","negative"
"sopa","negative"
"unprotected","negative"
"azedar","anticipation"
"azedar","negative"
"azedar","sadness"
"soberano","positive"
"soberano","trust"
"spa","positive"
"spa","trust"
"espaçoso","positive"
"espaçoso","trust"
"spaniel","negative"
"spaniel","trust"
"palmada","negative"
"palmada","sadness"
"palmada","anticipation"
"unrest","fear"
"unrest","sadness"
"brilhar","anger"
"brilhar","disgust"
"brilhar","fear"
"brilhar","negative"
"espasmo","fear"
"espasmo","negative"
"cuspiu","disgust"
"cuspiu","negative"
"lança","disgust"
"lança","negative"
"lança","sadness"
"especial","negative"
"especialista","positive"
"unscrupulous","negative"
"especializar","sadness"
"espécie","positive"
"pontinho","anger"
"pontinho","disgust"
"pontinho","fear"
"pontinho","negative"
"espetáculo","disgust"
"espetáculo","negative"
"espetacular","negative"
"espectro","fear"
"espectro","negative"
"espectral","fear"
"espectral","negative"
"espectral","surprise"
"unsteady","fear"
"especulação","negative"
"especulação","sadness"
"especulativo","negative"
"discurso","negative"
"veloz","negative"
"soletração","anticipation"
"soletração","fear"
"soletração","joy"
"soletração","positive"
"soletração","trust"
"gasto","surprise"
"unsustainable","negative"
"vomitar","anger"
"vomitar","negative"
"untamed","negative"
"especiaria","negative"
"aranha","anger"
"aranha","disgust"
"aranha","fear"
"aranha","negative"
"Espigão","disgust"
"Espigão","negative"
"coluna vertebral","joy"
